Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category,full_price,checkin,checkout,checkin_day,checkout_day,checkin_day_name_Friday,checkin_day_name_Monday,checkin_day_name_Saturday,checkin_day_name_Sunday,checkin_day_name_Thursday,checkin_day_name_Tuesday,checkin_day_name_Wednesday,checkin_day_name_nan,checkout_day_name_Friday,checkout_day_name_Monday,checkout_day_name_Saturday,checkout_day_name_Sunday,checkout_day_name_Thursday,checkout_day_name_Tuesday,checkout_day_name_Wednesday,checkout_day_name_nan,period_of_the_month_beginning of the month,period_of_the_month_end of the month,period_of_the_month_middle of the month
,06/07/2024,11/07/2024,Doxie Hotel,11,5,8.770833048042908,-1.671399365582747,-0.6821588288948864,-1.5973629890801584,0.0,0,0,0,0,170,2.0,9.445408500330323,Manhattan,1.5234660144120107,Other Manhattan,1.00008496644428,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,08/07/2024,Hotel St. James,12,1,8.68,0.5989045191990552,-1.660145370630426,-0.10078155448938353,10.0,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.4292885042962686,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,08/07/2024,Doxie Hotel,12,1,8.770833048042908,-1.671399365582747,-2.4002432941059695,-1.5973629890801584,0.0,0,0,0,0,201,2.0,9.445408500330323,Manhattan,1.5234660144120107,Other Manhattan,-1.5146366312482578,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,09/07/2024,Hotel St. James,12,2,8.68,0.5989045191990552,-1.660145370630426,-0.10078155448938353,10.0,0,0,0,1,8,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.9629219534514708,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,09/07/2024,Doxie Hotel,12,2,8.770833048042908,-1.671399365582747,-2.4002432941059695,-1.5973629890801584,0.0,0,0,0,0,171,2.0,9.445408500330323,Manhattan,1.5234660144120107,Other Manhattan,-1.133618207355449,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,10/07/2024,Hotel St. James,12,3,8.68,0.5989045191990552,-0.7350229662859967,0.24255183344614714,10.047846889952153,0,0,0,1,8,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.17649992653671356,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,07/07/2024,11/07/2024,Hotel St. James,12,4,8.68,0.5989045191990552,-0.364974004548225,0.3746031364982743,9.821428571428571,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.5672480369020491,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,08/07/2024,09/07/2024,Hotel St. James,13,1,8.68,0.5989045191990552,-1.660145370630426,-0.10078155448938353,10.0,0,0,0,1,4,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.4292885042962686,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,08/07/2024,10/07/2024,Hotel St. James,13,2,8.68,0.5989045191990552,-0.364974004548225,0.3746031364982743,9.821428571428571,0,0,0,1,6,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.6642035091195088,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,08/07/2024,11/07/2024,Hotel St. James,13,3,8.68,0.5989045191990552,-0.021357111506008348,0.5066544395504016,10.041841,0,0,0,1,6,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.0704000121458265,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,09/07/2024,10/07/2024,Hotel St. James,14,1,8.68,0.5989045191990552,0.6923087432739801,0.7707570456546559,10.037174721189592,0,0,0,1,13,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.158003386484589,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,09/07/2024,11/07/2024,Hotel St. James,14,2,8.68,0.5989045191990552,0.6923087432739801,0.7707570456546559,10.037174721189592,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.42035171782811115,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,10/07/2024,11/07/2024,Hotel St. James,15,1,8.68,0.5989045191990552,0.6923087432739801,0.7707570456546559,10.037174721189592,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.158003386484589,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,13/07/2024,16/07/2024,Hotel St. James,18,3,8.68,0.5989045191990552,0.1372353006673224,0.5594749607712524,9.795918367,0,0,0,1,13,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.12526666518639096,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,13/07/2024,17/07/2024,Hotel St. James,18,4,8.68,0.5989045191990552,0.3751239189273185,0.656312583009479,10.15625,0,0,0,1,11,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.9086405447100058,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,13/07/2024,18/07/2024,Hotel St. James,18,5,8.68,0.5989045191990552,0.5337163311006493,0.7091331042303298,9.923664122137405,0,0,0,1,13,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.7011588664070478,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2024-07-13 00:30:30,14/07/2024,15/07/2024,Hotel St. James,19,1,8.68,0.5989045191990552,-1.237232271501544,0.05768000917316909,10.106382978723405,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.3805181460379892,2024-08-01 00:30:30,2024-08-02 00:30:30,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 01:05:12,14/07/2024,16/07/2024,Hotel St. James,19,2,8.68,0.5989045191990552,-0.814319172372662,0.21614157283572172,10.194174757281552,0,0,0,1,8,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.7678405204183527,2024-08-01 01:05:12,2024-08-03 01:05:12,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 01:40:24,14/07/2024,17/07/2024,Hotel St. James,19,3,8.68,0.5989045191990552,-0.021357111506008348,0.5066544395504016,10.041841,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.0704000121458265,2024-08-01 01:40:24,2024-08-04 01:40:24,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 02:13:18,14/07/2024,18/07/2024,Hotel St. James,19,4,8.68,0.5989045191990552,0.26939564414509803,0.6122954819921033,9.960159363,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.8598701864517262,2024-08-01 02:13:18,2024-08-05 02:13:18,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 02:52:42,14/07/2024,19/07/2024,Hotel St. James,19,5,8.68,0.5989045191990552,0.3486918502317634,0.6475091628060038,10.196078431372548,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.5944737077170614,2024-08-01 02:52:42,2024-08-06 02:52:42,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 03:27:30,15/07/2024,16/07/2024,Hotel St. James,20,1,8.68,0.5989045191990552,-0.364974004548225,0.3746031364982743,9.821428571428571,0,0,0,1,4,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.2799292821302877,2024-08-02 03:27:30,2024-08-03 03:27:30,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 04:02:42,15/07/2024,17/07/2024,Hotel St. James,20,2,8.68,0.5989045191990552,0.480852193709539,0.6915262638233796,10.0,0,0,0,1,8,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.46912207608639067,2024-08-02 04:02:42,2024-08-04 04:02:42,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 04:37:30,15/07/2024,18/07/2024,Hotel St. James,20,3,8.68,0.5989045191990552,0.6923087432739801,0.7707570456546559,10.037174721189592,0,0,0,1,7,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.31729995082836654,2024-08-02 04:37:30,2024-08-05 04:37:30,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 05:12:54,15/07/2024,19/07/2024,Hotel St. James,20,4,8.68,0.5989045191990552,0.6923087432739801,0.7707570456546559,10.037174721189592,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.0549516194848443,2024-08-02 05:12:54,2024-08-06 05:12:54,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 05:48:24,15/07/2024,20/07/2024,Hotel St. James,20,5,8.68,0.5989045191990552,0.8773332241428659,0.8323809870789819,9.782608695652174,0,0,0,1,16,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.8992884468313085,2024-08-02 05:48:24,2024-08-07 05:48:24,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024-07-13 06:23:12,16/07/2024,17/07/2024,Hotel St. James,21,1,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,11,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.1092330282263094,2024-08-03 06:23:12,2024-08-04 06:23:12,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 06:56:54,16/07/2024,18/07/2024,Hotel St. James,21,2,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.3228110013115521,2024-08-03 06:56:54,2024-08-05 06:56:54,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 07:31:18,16/07/2024,19/07/2024,Hotel St. James,21,3,8.68,0.5989045191990552,0.9830614989250864,0.8763980880963577,9.964412811,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.4178888147360681,2024-08-03 07:31:18,2024-08-06 07:31:18,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 08:06:18,16/07/2024,20/07/2024,Hotel St. James,21,4,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,11,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.2500330525179624,2024-08-03 08:06:18,2024-08-07 08:06:18,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024-07-13 09:14:06,17/07/2024,18/07/2024,Hotel St. James,22,1,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.1092330282263094,2024-08-04 09:14:06,2024-08-05 09:14:06,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 09:48:06,17/07/2024,19/07/2024,Hotel St. James,22,2,8.68,0.5989045191990552,0.903765292838421,0.8499878274859322,10.071942446043163,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.3715813595698316,2024-08-04 09:48:06,2024-08-06 09:48:06,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 10:22:48,17/07/2024,20/07/2024,Hotel St. James,22,3,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,16,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.4636110256032051,2024-08-04 10:22:48,2024-08-07 10:22:48,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024-07-13 10:57:30,17/07/2024,21/07/2024,Hotel St. James,22,4,8.68,0.5989045191990552,1.2209501171850825,0.9732357103345842,10.273972602739724,0,0,0,1,14,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.2988034107762418,2024-08-04 10:57:30,2024-08-08 10:57:30,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 12:07:42,18/07/2024,19/07/2024,Hotel St. James,23,1,8.68,0.5989045191990552,0.480852193709539,0.6915262638233796,10.0,0,0,0,1,13,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.1823885656137287,2024-08-05 12:07:42,2024-08-06 12:07:42,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 14:26:12,18/07/2024,23/07/2024,Hotel St. James,23,5,8.68,0.5989045191990552,0.1372353006673224,0.5682783809747275,10.16260162601626,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.4725478120713626,2024-08-05 14:26:12,2024-08-10 14:26:12,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 16:49:18,19/07/2024,23/07/2024,Hotel St. James,24,4,8.68,0.5989045191990552,0.057939094580657026,0.533064700160827,9.917355371900827,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.7623294699351671,2024-08-06 16:49:18,2024-08-10 16:49:18,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 17:24:36,19/07/2024,24/07/2024,Hotel St. James,24,5,8.68,0.5989045191990552,0.1372353006673224,0.5682783809747275,10.16260162601626,0,0,0,1,11,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.4725478120713626,2024-08-06 17:24:36,2024-08-11 17:24:36,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 18:37:30,20/07/2024,22/07/2024,Hotel St. James,25,2,8.68,0.5989045191990552,0.057939094580657026,0.533064700160827,9.917355371900827,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.5666627926029497,2024-08-07 18:37:30,2024-08-09 18:37:30,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 19:50:54,20/07/2024,24/07/2024,Hotel St. James,25,4,8.68,0.5989045191990552,-0.15351745498378397,0.45383391832955067,9.871244635193133,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.6647887534186081,2024-08-07 19:50:54,2024-08-11 19:50:54,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 20:26:12,20/07/2024,25/07/2024,Hotel St. James,25,5,8.68,0.5989045191990552,0.1372353006673224,0.5682783809747275,10.16260162601626,0,0,0,1,14,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.4725478120713626,2024-08-07 20:26:12,2024-08-12 20:26:12,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 21:07:18,21/07/2024,22/07/2024,Hotel St. James,26,1,8.68,0.5989045191990552,-1.237232271501544,0.05768000917316909,10.106382978723405,0,0,0,1,11,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.3805181460379892,2024-08-08 21:07:18,2024-08-09 21:07:18,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 21:18:48,21/07/2024,22/07/2024,Doxie Hotel,26,1,8.770833048042908,-1.671399365582747,-1.9244660575859773,-1.5973629890801584,0.0,0,0,0,0,243,2.0,9.445408500330323,Manhattan,1.5234660144120107,Other Manhattan,-1.4597699782076934,2024-08-08 21:18:48,2024-08-09 21:18:48,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 21:58:24,21/07/2024,23/07/2024,Hotel St. James,26,2,8.68,0.5989045191990552,-1.237232271501544,0.05768000917316909,10.106382978723405,0,0,0,1,6,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.8653812369349118,2024-08-08 21:58:24,2024-08-10 21:58:24,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 22:50:12,21/07/2024,24/07/2024,Hotel St. James,26,3,8.68,0.5989045191990552,-0.6557267601993313,0.26896209405657256,9.905660377,0,0,0,1,9,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.14906660001643135,2024-08-08 22:50:12,2024-08-11 22:50:12,8.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-13 23:45:30,21/07/2024,25/07/2024,Hotel St. James,26,4,8.68,0.5989045191990552,-0.15351745498378397,0.45383391832955067,9.871244635193133,0,0,0,1,13,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.6647887534186081,2024-08-08 23:45:30,2024-08-12 23:45:30,8.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,21/07/2024,26/07/2024,Hotel St. James,26,5,8.68,0.5989045191990552,0.1372353006673224,0.5682783809747275,10.16260162601626,0,0,0,1,20,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.4725478120713626,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,22/07/2024,23/07/2024,Hotel St. James,27,1,8.68,0.5989045191990552,-1.237232271501544,0.05768000917316909,10.106382978723405,0,0,0,1,4,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.3805181460379892,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,22/07/2024,24/07/2024,Hotel St. James,27,2,8.68,0.5989045191990552,-0.364974004548225,0.3746031364982743,9.821428571428571,0,0,0,1,6,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.6642035091195088,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,22/07/2024,25/07/2024,Hotel St. James,27,3,8.68,0.5989045191990552,0.19009943805843266,0.5858852213816779,10.080645161290322,0,0,0,1,10,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.14355554953324579,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,22/07/2024,26/07/2024,Hotel St. James,27,4,8.68,0.5989045191990552,0.480852193709539,0.6915262638233796,10.0,0,0,0,1,17,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.9574109029682852,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,22/07/2024,27/07/2024,Hotel St. James,27,5,8.68,0.5989045191990552,0.6658766745784249,0.7531502052477056,9.737827715355806,0,0,0,1,23,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.7773625511856097,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,24/07/2024,Hotel St. James,28,1,8.68,0.5989045191990552,0.480852193709539,0.6915262638233796,10.0,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.1823885656137287,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,24/07/2024,Doxie Hotel,28,1,8.770833048042908,-1.671399365582747,0.4544201250139839,-1.5973629890801584,0.0,0,0,0,0,244,2.0,9.445408500330323,Manhattan,1.5234660144120107,Other Manhattan,-1.185436713004871,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,25/07/2024,Hotel St. James,28,2,8.68,0.5989045191990552,0.903765292838421,0.8499878274859322,10.071942446043163,0,0,0,1,15,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.3715813595698316,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,26/07/2024,Hotel St. James,28,3,8.68,0.5989045191990552,1.0623577050117519,0.9028083487067831,9.859154929577464,0,0,0,1,26,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.4453221412563503,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,27/07/2024,Hotel St. James,28,4,8.68,0.5989045191990552,1.115221842402862,0.9292186093172085,10.104529616724738,0,0,0,1,25,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,1.2500330525179624,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,23/07/2024,28/07/2024,Hotel St. James,28,5,8.68,0.5989045191990552,1.1680859797939722,0.9468254497241588,10.034602076124568,0,0,0,1,34,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,2.0669365533441444,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,24/07/2024,25/07/2024,Hotel St. James,29,1,8.68,0.5989045191990552,1.326678391967303,1.0084493911484849,10.135135135135137,0,0,0,1,23,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-1.0848478490971696,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,24/07/2024,26/07/2024,Hotel St. James,29,2,8.68,0.5989045191990552,1.326678391967303,1.0084493911484849,10.135135135135137,0,0,0,1,34,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,-0.2740406430532726,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,24/07/2024,27/07/2024,Hotel St. James,29,3,8.68,0.5989045191990552,1.326678391967303,1.0084493911484849,10.135135135135137,0,0,0,1,36,2.0,9.7,Manhattan,-0.5784462571277337,Other Manhattan,0.5367665629906244,,,10.866666666666667,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
